row_id,salt,source_table,source_pdf_page,source_printed_page,molality_mol_kg,osmotic_coefficient,gamma_pm_m,phi_table8_binding,gamma_table8_binding,miac_repository_path,miac_repository_sha256,miac_repository_row_status,osmotic_repository_candidate,osmotic_repository_row_status
HW1972-T10-LiBr-m3,LiBr,10,19,1064,3,1.377,1.359,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiBr.csv,8daf2ca847a4b901e3f18965d7dfb6788bfb92897534f29b37f5018e9a211760,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.001,LiI,11,19,1064,0.001,0.989,0.966,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.002,LiI,11,19,1064,0.002,0.985,0.953,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.005,LiI,11,19,1064,0.005,0.978,0.93,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.01,LiI,11,19,1064,0.01,0.971,0.908,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.02,LiI,11,19,1064,0.02,0.964,0.882,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.05,LiI,11,19,1064,0.05,0.956,0.843,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.1,LiI,11,19,1064,0.1,0.956,0.817,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.2,LiI,11,19,1064,0.2,0.965,0.802,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.3,LiI,11,19,1064,0.3,0.978,0.803,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.4,LiI,11,19,1064,0.4,0.993,0.811,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.5,LiI,11,19,1064,0.5,1.008,0.824,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.6,LiI,11,19,1064,0.6,1.023,0.838,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.7,LiI,11,19,1064,0.7,1.037,0.855,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.8,LiI,11,19,1064,0.8,1.052,0.872,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m0.9,LiI,11,19,1064,0.9,1.067,0.892,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m1,LiI,11,19,1064,1,1.082,0.912,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m1.2,LiI,11,19,1064,1.2,1.112,0.957,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m1.4,LiI,11,19,1064,1.4,1.143,1.007,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m1.6,LiI,11,19,1064,1.6,1.176,1.063,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m1.8,LiI,11,19,1064,1.8,1.211,1.126,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m2,LiI,11,19,1064,2,1.249,1.197,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m2.5,LiI,11,19,1064,2.5,1.353,1.42,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T11-LiI-m3,LiI,11,19,1064,3,1.471,1.722,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-LiI.csv,c3c65cb0a7d484313515c9bf0b4d709241f274748724f936a891c63ed283253f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T16-NaCl-m0.001,NaCl,16,22,1067,0.001,0.988,0.965,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.002,NaCl,16,22,1067,0.002,0.984,0.952,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.005,NaCl,16,22,1067,0.005,0.976,0.928,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.01,NaCl,16,22,1067,0.01,0.968,0.903,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.02,NaCl,16,22,1067,0.02,0.959,0.872,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.05,NaCl,16,22,1067,0.05,0.944,0.822,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.1,NaCl,16,22,1067,0.1,0.933,0.779,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.2,NaCl,16,22,1067,0.2,0.924,0.734,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.3,NaCl,16,22,1067,0.3,0.921,0.709,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.4,NaCl,16,22,1067,0.4,0.92,0.693,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.5,NaCl,16,22,1067,0.5,0.921,0.681,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.6,NaCl,16,22,1067,0.6,0.923,0.673,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.7,NaCl,16,22,1067,0.7,0.926,0.667,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.8,NaCl,16,22,1067,0.8,0.929,0.662,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m0.9,NaCl,16,22,1067,0.9,0.932,0.659,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m1,NaCl,16,22,1067,1,0.936,0.657,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
