row_id,salt,source_table,source_pdf_page,source_printed_page,molality_mol_kg,osmotic_coefficient,gamma_pm_m,phi_table8_binding,gamma_table8_binding,miac_repository_path,miac_repository_sha256,miac_repository_row_status,osmotic_repository_candidate,osmotic_repository_row_status
HW1972-T16-NaCl-m1.2,NaCl,16,22,1067,1.2,0.944,0.655,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m1.4,NaCl,16,22,1067,1.4,0.953,0.656,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m1.6,NaCl,16,22,1067,1.6,0.962,0.658,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m1.8,NaCl,16,22,1067,1.8,0.973,0.662,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m2,NaCl,16,22,1067,2,0.984,0.668,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m2.5,NaCl,16,22,1067,2.5,1.013,0.688,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T16-NaCl-m3,NaCl,16,22,1067,3,1.045,0.714,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaCl.csv,2c2f9d421e79f651694180cce9dcf8f387272a2141ed18e0fdbd2e8fa1ab80a8,VERIFIED_VALUE_MATCH,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/osmotic/water/NaCl.csv,LOCAL_CANDIDATE_NO_EXACT_ROW_MATCH
HW1972-T17-NaBr-m0.001,NaBr,17,23,1068,0.001,0.988,0.965,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.002,NaBr,17,23,1068,0.002,0.984,0.952,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.005,NaBr,17,23,1068,0.005,0.976,0.928,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.01,NaBr,17,23,1068,0.01,0.969,0.903,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.02,NaBr,17,23,1068,0.02,0.959,0.873,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.05,NaBr,17,23,1068,0.05,0.945,0.824,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.1,NaBr,17,23,1068,0.1,0.935,0.783,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.2,NaBr,17,23,1068,0.2,0.929,0.742,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.3,NaBr,17,23,1068,0.3,0.928,0.72,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.4,NaBr,17,23,1068,0.4,0.929,0.706,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.5,NaBr,17,23,1068,0.5,0.932,0.697,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.6,NaBr,17,23,1068,0.6,0.936,0.692,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.7,NaBr,17,23,1068,0.7,0.941,0.688,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.8,NaBr,17,23,1068,0.8,0.946,0.687,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m0.9,NaBr,17,23,1068,0.9,0.951,0.686,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m1,NaBr,17,23,1068,1,0.957,0.687,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m1.2,NaBr,17,23,1068,1.2,0.969,0.691,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m1.4,NaBr,17,23,1068,1.4,0.983,0.697,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m1.6,NaBr,17,23,1068,1.6,0.997,0.706,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m1.8,NaBr,17,23,1068,1.8,1.012,0.717,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m2,NaBr,17,23,1068,2,1.027,0.73,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m2.5,NaBr,17,23,1068,2.5,1.068,0.768,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,ROW_ABSENT,,NO_LOCAL_OSMOTIC_FILE
HW1972-T17-NaBr-m3,NaBr,17,23,1068,3,1.112,0.816,DIRECT_HAMER_WU_NOT_EXACT_HASLAM_SUBSET,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaBr.csv,90182aed719106b6ca4d946aa451eedc998f2678a3aeaa4a07d4313b88aa084f,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.001,NaI,18,23,1068,0.001,0.989,0.965,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.002,NaI,18,23,1068,0.002,0.984,0.952,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.005,NaI,18,23,1068,0.005,0.977,0.928,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.01,NaI,18,23,1068,0.01,0.969,0.904,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.02,NaI,18,23,1068,0.02,0.96,0.874,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.05,NaI,18,23,1068,0.05,0.947,0.827,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.1,NaI,18,23,1068,0.1,0.939,0.789,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.2,NaI,18,23,1068,0.2,0.936,0.753,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.3,NaI,18,23,1068,0.3,0.938,0.735,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.4,NaI,18,23,1068,0.4,0.943,0.726,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.5,NaI,18,23,1068,0.5,0.95,0.722,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.6,NaI,18,23,1068,0.6,0.957,0.721,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.7,NaI,18,23,1068,0.7,0.964,0.722,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
HW1972-T18-NaI-m0.8,NaI,18,23,1068,0.8,0.972,0.725,DIRECT_HAMER_WU_HASLAM_MEMBERSHIP_UNKNOWN,DIRECT_HAMER_WU_EXACT_HASLAM_SUBSET,/home/tnnrpolley21/Workspaces/Engineering/ePC-SAFT/data/reference/MIAC/water/water-NaI.csv,65f07245438d6f50a61e72f9bbf4ac5d563942c162bad117811e31a2355c9bd4,VERIFIED_VALUE_MATCH,,NO_LOCAL_OSMOTIC_FILE
